ERROR: BRAM accum_buff[6]: 4 != 0 at rho = -749 (rho index = 430), theta = 38.
ERROR: BRAM accum_buff[7]: 2 != 0 at rho = -749 (rho index = 430), theta = 39.
ERROR: BRAM accum_buff[8]: 1 != 0 at rho = -749 (rho index = 430), theta = 40.
ERROR: BRAM accum_buff[6]: 0 != 1 at rho = -749 (rho index = 430), theta = 134.
ERROR: BRAM accum_buff[7]: 0 != 1 at rho = -749 (rho index = 430), theta = 135.
ERROR: BRAM accum_buff[8]: 1 != 2 at rho = -749 (rho index = 430), theta = 136.
ERROR: BRAM accum_buff[9]: 0 != 4 at rho = -749 (rho index = 430), theta = 137.
ERROR: BRAM accum_buff[10]: 1 != 5 at rho = -749 (rho index = 430), theta = 138.
ERROR: BRAM accum_buff[11]: 1 != 3 at rho = -749 (rho index = 430), theta = 139.
ERROR: BRAM accum_buff[12]: 2 != 4 at rho = -749 (rho index = 430), theta = 140.
ERROR: BRAM accum_buff[13]: 3 != 4 at rho = -749 (rho index = 430), theta = 141.
ERROR: BRAM accum_buff[3]: 3 != 0 at rho = -748 (rho index = 431), theta = 35.
ERROR: BRAM accum_buff[4]: 5 != 0 at rho = -748 (rho index = 431), theta = 36.
ERROR: BRAM accum_buff[5]: 4 != 0 at rho = -748 (rho index = 431), theta = 37.
ERROR: BRAM accum_buff[6]: 6 != 0 at rho = -748 (rho index = 431), theta = 38.
ERROR: BRAM accum_buff[7]: 1 != 0 at rho = -748 (rho index = 431), theta = 39.
ERROR: BRAM accum_buff[8]: 2 != 0 at rho = -748 (rho index = 431), theta = 40.
ERROR: BRAM accum_buff[6]: 1 != 3 at rho = -748 (rho index = 431), theta = 134.
ERROR: BRAM accum_buff[7]: 0 != 2 at rho = -748 (rho index = 431), theta = 135.
ERROR: BRAM accum_buff[8]: 1 != 3 at rho = -748 (rho index = 431), theta = 136.
ERROR: BRAM accum_buff[9]: 2 != 4 at rho = -748 (rho index = 431), theta = 137.
ERROR: BRAM accum_buff[10]: 1 != 3 at rho = -748 (rho index = 431), theta = 138.
ERROR: BRAM accum_buff[11]: 1 != 6 at rho = -748 (rho index = 431), theta = 139.
ERROR: BRAM accum_buff[12]: 3 != 5 at rho = -748 (rho index = 431), theta = 140.
ERROR: BRAM accum_buff[13]: 2 != 3 at rho = -748 (rho index = 431), theta = 141.
ERROR: BRAM accum_buff[3]: 1 != 0 at rho = -747 (rho index = 432), theta = 35.
ERROR: BRAM accum_buff[4]: 3 != 0 at rho = -747 (rho index = 432), theta = 36.
ERROR: BRAM accum_buff[5]: 3 != 0 at rho = -747 (rho index = 432), theta = 37.
ERROR: BRAM accum_buff[6]: 4 != 0 at rho = -747 (rho index = 432), theta = 38.
ERROR: BRAM accum_buff[7]: 1 != 0 at rho = -747 (rho index = 432), theta = 39.
ERROR: BRAM accum_buff[8]: 1 != 0 at rho = -747 (rho index = 432), theta = 40.
ERROR: BRAM accum_buff[6]: 0 != 1 at rho = -747 (rho index = 432), theta = 134.
ERROR: BRAM accum_buff[7]: 0 != 2 at rho = -747 (rho index = 432), theta = 135.
ERROR: BRAM accum_buff[8]: 0 != 3 at rho = -747 (rho index = 432), theta = 136.
ERROR: BRAM accum_buff[9]: 1 != 6 at rho = -747 (rho index = 432), theta = 137.
ERROR: BRAM accum_buff[10]: 2 != 4 at rho = -747 (rho index = 432), theta = 138.
ERROR: BRAM accum_buff[11]: 2 != 4 at rho = -747 (rho index = 432), theta = 139.
ERROR: BRAM accum_buff[12]: 3 != 5 at rho = -747 (rho index = 432), theta = 140.
ERROR: BRAM accum_buff[13]: 2 != 4 at rho = -747 (rho index = 432), theta = 141.
ERROR: BRAM accum_buff[3]: 1 != 0 at rho = -746 (rho index = 433), theta = 35.
ERROR: BRAM accum_buff[4]: 3 != 0 at rho = -746 (rho index = 433), theta = 36.
ERROR: BRAM accum_buff[5]: 6 != 0 at rho = -746 (rho index = 433), theta = 37.
ERROR: BRAM accum_buff[6]: 8 != 0 at rho = -746 (rho index = 433), theta = 38.
ERROR: BRAM accum_buff[7]: 2 != 0 at rho = -746 (rho index = 433), theta = 39.
ERROR: BRAM accum_buff[8]: 1 != 0 at rho = -746 (rho index = 433), theta = 40.
ERROR: BRAM accum_buff[7]: 2 != 5 at rho = -746 (rho index = 433), theta = 135.
ERROR: BRAM accum_buff[8]: 1 != 3 at rho = -746 (rho index = 433), theta = 136.
ERROR: BRAM accum_buff[9]: 1 != 3 at rho = -746 (rho index = 433), theta = 137.
ERROR: BRAM accum_buff[10]: 3 != 6 at rho = -746 (rho index = 433), theta = 138.
ERROR: BRAM accum_buff[11]: 2 != 4 at rho = -746 (rho index = 433), theta = 139.
ERROR: BRAM accum_buff[12]: 5 != 7 at rho = -746 (rho index = 433), theta = 140.
ERROR: BRAM accum_buff[13]: 1 != 4 at rho = -746 (rho index = 433), theta = 141.
ERROR: BRAM accum_buff[3]: 1 != 0 at rho = -745 (rho index = 434), theta = 35.
ERROR: BRAM accum_buff[4]: 3 != 0 at rho = -745 (rho index = 434), theta = 36.
ERROR: BRAM accum_buff[5]: 2 != 0 at rho = -745 (rho index = 434), theta = 37.
ERROR: BRAM accum_buff[6]: 3 != 0 at rho = -745 (rho index = 434), theta = 38.
ERROR: BRAM accum_buff[7]: 2 != 0 at rho = -745 (rho index = 434), theta = 39.
ERROR: BRAM accum_buff[8]: 1 != 0 at rho = -745 (rho index = 434), theta = 40.
ERROR: BRAM accum_buff[9]: 1 != 0 at rho = -745 (rho index = 434), theta = 41.
ERROR: BRAM accum_buff[7]: 0 != 2 at rho = -745 (rho index = 434), theta = 135.
ERROR: BRAM accum_buff[8]: 2 != 3 at rho = -745 (rho index = 434), theta = 136.
ERROR: BRAM accum_buff[9]: 2 != 3 at rho = -745 (rho index = 434), theta = 137.
ERROR: BRAM accum_buff[10]: 0 != 3 at rho = -745 (rho index = 434), theta = 138.
ERROR: BRAM accum_buff[11]: 2 != 5 at rho = -745 (rho index = 434), theta = 139.
ERROR: BRAM accum_buff[12]: 1 != 3 at rho = -745 (rho index = 434), theta = 140.
ERROR: BRAM accum_buff[1]: 2 != 0 at rho = -744 (rho index = 435), theta = 33.
ERROR: BRAM accum_buff[3]: 2 != 0 at rho = -744 (rho index = 435), theta = 35.
ERROR: BRAM accum_buff[4]: 4 != 0 at rho = -744 (rho index = 435), theta = 36.
ERROR: BRAM accum_buff[5]: 3 != 0 at rho = -744 (rho index = 435), theta = 37.
ERROR: BRAM accum_buff[6]: 7 != 0 at rho = -744 (rho index = 435), theta = 38.
ERROR: BRAM accum_buff[7]: 2 != 0 at rho = -744 (rho index = 435), theta = 39.
ERROR: BRAM accum_buff[8]: 2 != 0 at rho = -744 (rho index = 435), theta = 40.
ERROR: BRAM accum_buff[6]: 0 != 2 at rho = -744 (rho index = 435), theta = 134.
ERROR: BRAM accum_buff[7]: 1 != 3 at rho = -744 (rho index = 435), theta = 135.
ERROR: BRAM accum_buff[8]: 3 != 5 at rho = -744 (rho index = 435), theta = 136.
ERROR: BRAM accum_buff[9]: 0 != 3 at rho = -744 (rho index = 435), theta = 137.
ERROR: BRAM accum_buff[10]: 1 != 3 at rho = -744 (rho index = 435), theta = 138.
ERROR: BRAM accum_buff[11]: 2 != 4 at rho = -744 (rho index = 435), theta = 139.
ERROR: BRAM accum_buff[1]: 3 != 0 at rho = -743 (rho index = 436), theta = 33.
ERROR: BRAM accum_buff[4]: 3 != 0 at rho = -743 (rho index = 436), theta = 36.
ERROR: BRAM accum_buff[5]: 4 != 0 at rho = -743 (rho index = 436), theta = 37.
ERROR: BRAM accum_buff[6]: 6 != 0 at rho = -743 (rho index = 436), theta = 38.
ERROR: BRAM accum_buff[7]: 4 != 0 at rho = -743 (rho index = 436), theta = 39.
ERROR: BRAM accum_buff[8]: 1 != 0 at rho = -743 (rho index = 436), theta = 40.
ERROR: BRAM accum_buff[6]: 0 != 1 at rho = -743 (rho index = 436), theta = 134.
ERROR: BRAM accum_buff[7]: 0 != 2 at rho = -743 (rho index = 436), theta = 135.
ERROR: BRAM accum_buff[8]: 0 != 2 at rho = -743 (rho index = 436), theta = 136.
ERROR: BRAM accum_buff[9]: 1 != 5 at rho = -743 (rho index = 436), theta = 137.
ERROR: BRAM accum_buff[10]: 1 != 5 at rho = -743 (rho index = 436), theta = 138.
ERROR: BRAM accum_buff[11]: 2 != 3 at rho = -743 (rho index = 436), theta = 139.
ERROR: BRAM accum_buff[12]: 1 != 3 at rho = -743 (rho index = 436), theta = 140.
ERROR: BRAM accum_buff[13]: 4 != 6 at rho = -743 (rho index = 436), theta = 141.
ERROR: BRAM accum_buff[1]: 1 != 0 at rho = -742 (rho index = 437), theta = 33.
ERROR: BRAM accum_buff[4]: 2 != 0 at rho = -742 (rho index = 437), theta = 36.
ERROR: BRAM accum_buff[5]: 3 != 0 at rho = -742 (rho index = 437), theta = 37.
ERROR: BRAM accum_buff[6]: 7 != 0 at rho = -742 (rho index = 437), theta = 38.
ERROR: BRAM accum_buff[7]: 4 != 0 at rho = -742 (rho index = 437), theta = 39.
ERROR: BRAM accum_buff[9]: 1 != 0 at rho = -742 (rho index = 437), theta = 41.
ERROR: BRAM accum_buff[7]: 1 != 4 at rho = -742 (rho index = 437), theta = 135.
ERROR: BRAM accum_buff[8]: 1 != 4 at rho = -742 (rho index = 437), theta = 136.
ERROR: BRAM accum_buff[9]: 1 != 4 at rho = -742 (rho index = 437), theta = 137.
ERROR: BRAM accum_buff[10]: 1 != 4 at rho = -742 (rho index = 437), theta = 138.
ERROR: BRAM accum_buff[11]: 1 != 4 at rho = -742 (rho index = 437), theta = 139.
ERROR: BRAM accum_buff[12]: 3 != 4 at rho = -742 (rho index = 437), theta = 140.
ERROR: BRAM accum_buff[13]: 3 != 4 at rho = -742 (rho index = 437), theta = 141.
ERROR: BRAM accum_buff[1]: 1 != 0 at rho = -741 (rho index = 438), theta = 33.
ERROR: BRAM accum_buff[3]: 1 != 0 at rho = -741 (rho index = 438), theta = 35.
ERROR: BRAM accum_buff[4]: 2 != 0 at rho = -741 (rho index = 438), theta = 36.
ERROR: BRAM accum_buff[5]: 2 != 0 at rho = -741 (rho index = 438), theta = 37.
ERROR: BRAM accum_buff[6]: 5 != 0 at rho = -741 (rho index = 438), theta = 38.
ERROR: BRAM accum_buff[7]: 4 != 0 at rho = -741 (rho index = 438), theta = 39.
ERROR: BRAM accum_buff[8]: 2 != 0 at rho = -741 (rho index = 438), theta = 40.
ERROR: BRAM accum_buff[9]: 2 != 0 at rho = -741 (rho index = 438), theta = 41.
ERROR: BRAM accum_buff[7]: 0 != 2 at rho = -741 (rho index = 438), theta = 135.
ERROR: BRAM accum_buff[8]: 0 != 3 at rho = -741 (rho index = 438), theta = 136.
ERROR: BRAM accum_buff[9]: 0 != 4 at rho = -741 (rho index = 438), theta = 137.
ERROR: BRAM accum_buff[10]: 1 != 5 at rho = -741 (rho index = 438), theta = 138.
ERROR: BRAM accum_buff[12]: 2 != 5 at rho = -741 (rho index = 438), theta = 140.
ERROR: BRAM accum_buff[1]: 1 != 0 at rho = -740 (rho index = 439), theta = 33.
ERROR: BRAM accum_buff[4]: 1 != 0 at rho = -740 (rho index = 439), theta = 36.
ERROR: BRAM accum_buff[5]: 3 != 0 at rho = -740 (rho index = 439), theta = 37.
ERROR: BRAM accum_buff[6]: 6 != 0 at rho = -740 (rho index = 439), theta = 38.
ERROR: BRAM accum_buff[7]: 3 != 0 at rho = -740 (rho index = 439), theta = 39.
ERROR: BRAM accum_buff[8]: 1 != 0 at rho = -740 (rho index = 439), theta = 40.
ERROR: BRAM accum_buff[9]: 1 != 0 at rho = -740 (rho index = 439), theta = 41.
ERROR: BRAM accum_buff[7]: 0 != 3 at rho = -740 (rho index = 439), theta = 135.
ERROR: BRAM accum_buff[8]: 1 != 6 at rho = -740 (rho index = 439), theta = 136.
ERROR: BRAM accum_buff[9]: 2 != 3 at rho = -740 (rho index = 439), theta = 137.
ERROR: BRAM accum_buff[10]: 2 != 4 at rho = -740 (rho index = 439), theta = 138.
ERROR: BRAM accum_buff[11]: 1 != 3 at rho = -740 (rho index = 439), theta = 139.
ERROR: BRAM accum_buff[12]: 3 != 4 at rho = -740 (rho index = 439), theta = 140.
ERROR: BRAM accum_buff[13]: 3 != 4 at rho = -740 (rho index = 439), theta = 141.
ERROR: BRAM accum_buff[4]: 1 != 0 at rho = -739 (rho index = 440), theta = 36.
ERROR: BRAM accum_buff[5]: 2 != 0 at rho = -739 (rho index = 440), theta = 37.
ERROR: BRAM accum_buff[6]: 6 != 0 at rho = -739 (rho index = 440), theta = 38.
ERROR: BRAM accum_buff[7]: 4 != 0 at rho = -739 (rho index = 440), theta = 39.
ERROR: BRAM accum_buff[8]: 1 != 0 at rho = -739 (rho index = 440), theta = 40.
ERROR: BRAM accum_buff[9]: 1 != 0 at rho = -739 (rho index = 440), theta = 41.
ERROR: BRAM accum_buff[7]: 2 != 5 at rho = -739 (rho index = 440), theta = 135.
ERROR: BRAM accum_buff[8]: 2 != 3 at rho = -739 (rho index = 440), theta = 136.
ERROR: BRAM accum_buff[9]: 2 != 7 at rho = -739 (rho index = 440), theta = 137.
ERROR: BRAM accum_buff[10]: 0 != 3 at rho = -739 (rho index = 440), theta = 138.
ERROR: BRAM accum_buff[11]: 2 != 5 at rho = -739 (rho index = 440), theta = 139.
ERROR: BRAM accum_buff[12]: 1 != 2 at rho = -739 (rho index = 440), theta = 140.
ERROR: BRAM accum_buff[13]: 3 != 4 at rho = -739 (rho index = 440), theta = 141.
ERROR: BRAM accum_buff[4]: 2 != 0 at rho = -738 (rho index = 441), theta = 36.
ERROR: BRAM accum_buff[5]: 2 != 0 at rho = -738 (rho index = 441), theta = 37.
ERROR: BRAM accum_buff[6]: 5 != 0 at rho = -738 (rho index = 441), theta = 38.
ERROR: BRAM accum_buff[7]: 6 != 0 at rho = -738 (rho index = 441), theta = 39.
ERROR: BRAM accum_buff[8]: 2 != 0 at rho = -738 (rho index = 441), theta = 40.
ERROR: BRAM accum_buff[9]: 2 != 0 at rho = -738 (rho index = 441), theta = 41.
ERROR: BRAM accum_buff[7]: 1 != 3 at rho = -738 (rho index = 441), theta = 135.
ERROR: BRAM accum_buff[8]: 0 != 4 at rho = -738 (rho index = 441), theta = 136.
ERROR: BRAM accum_buff[9]: 1 != 4 at rho = -738 (rho index = 441), theta = 137.
ERROR: BRAM accum_buff[10]: 1 != 4 at rho = -738 (rho index = 441), theta = 138.
ERROR: BRAM accum_buff[11]: 5 != 6 at rho = -738 (rho index = 441), theta = 139.
ERROR: BRAM accum_buff[12]: 3 != 5 at rho = -738 (rho index = 441), theta = 140.
ERROR: BRAM accum_buff[13]: 3 != 4 at rho = -738 (rho index = 441), theta = 141.
ERROR: BRAM accum_buff[4]: 1 != 0 at rho = -737 (rho index = 442), theta = 36.
ERROR: BRAM accum_buff[5]: 4 != 0 at rho = -737 (rho index = 442), theta = 37.
ERROR: BRAM accum_buff[6]: 4 != 0 at rho = -737 (rho index = 442), theta = 38.
ERROR: BRAM accum_buff[7]: 6 != 0 at rho = -737 (rho index = 442), theta = 39.
ERROR: BRAM accum_buff[8]: 1 != 0 at rho = -737 (rho index = 442), theta = 40.
ERROR: BRAM accum_buff[9]: 1 != 0 at rho = -737 (rho index = 442), theta = 41.
ERROR: BRAM accum_buff[5]: 0 != 1 at rho = -737 (rho index = 442), theta = 133.
ERROR: BRAM accum_buff[7]: 1 != 3 at rho = -737 (rho index = 442), theta = 135.
ERROR: BRAM accum_buff[8]: 2 != 5 at rho = -737 (rho index = 442), theta = 136.
ERROR: BRAM accum_buff[9]: 1 != 4 at rho = -737 (rho index = 442), theta = 137.
ERROR: BRAM accum_buff[10]: 1 != 6 at rho = -737 (rho index = 442), theta = 138.
ERROR: BRAM accum_buff[11]: 1 != 3 at rho = -737 (rho index = 442), theta = 139.
ERROR: BRAM accum_buff[12]: 1 != 4 at rho = -737 (rho index = 442), theta = 140.
ERROR: BRAM accum_buff[2]: 2 != 0 at rho = -736 (rho index = 443), theta = 34.
ERROR: BRAM accum_buff[4]: 1 != 0 at rho = -736 (rho index = 443), theta = 36.
ERROR: BRAM accum_buff[5]: 4 != 0 at rho = -736 (rho index = 443), theta = 37.
ERROR: BRAM accum_buff[6]: 4 != 0 at rho = -736 (rho index = 443), theta = 38.
ERROR: BRAM accum_buff[7]: 5 != 0 at rho = -736 (rho index = 443), theta = 39.
ERROR: BRAM accum_buff[8]: 3 != 0 at rho = -736 (rho index = 443), theta = 40.
ERROR: BRAM accum_buff[9]: 1 != 0 at rho = -736 (rho index = 443), theta = 41.
ERROR: BRAM accum_buff[5]: 0 != 1 at rho = -736 (rho index = 443), theta = 133.
ERROR: BRAM accum_buff[7]: 0 != 3 at rho = -736 (rho index = 443), theta = 135.
ERROR: BRAM accum_buff[8]: 1 != 4 at rho = -736 (rho index = 443), theta = 136.
ERROR: BRAM accum_buff[9]: 1 != 4 at rho = -736 (rho index = 443), theta = 137.
ERROR: BRAM accum_buff[10]: 1 != 3 at rho = -736 (rho index = 443), theta = 138.
ERROR: BRAM accum_buff[11]: 1 != 4 at rho = -736 (rho index = 443), theta = 139.
ERROR: BRAM accum_buff[2]: 2 != 0 at rho = -735 (rho index = 444), theta = 34.
ERROR: BRAM accum_buff[4]: 1 != 0 at rho = -735 (rho index = 444), theta = 36.
ERROR: BRAM accum_buff[5]: 4 != 0 at rho = -735 (rho index = 444), theta = 37.
ERROR: BRAM accum_buff[6]: 5 != 0 at rho = -735 (rho index = 444), theta = 38.
ERROR: BRAM accum_buff[7]: 5 != 0 at rho = -735 (rho index = 444), theta = 39.
ERROR: BRAM accum_buff[8]: 3 != 0 at rho = -735 (rho index = 444), theta = 40.
ERROR: BRAM accum_buff[9]: 2 != 0 at rho = -735 (rho index = 444), theta = 41.
ERROR: BRAM accum_buff[5]: 0 != 2 at rho = -735 (rho index = 444), theta = 133.
ERROR: BRAM accum_buff[7]: 1 != 2 at rho = -735 (rho index = 444), theta = 135.
ERROR: BRAM accum_buff[8]: 1 != 5 at rho = -735 (rho index = 444), theta = 136.
ERROR: BRAM accum_buff[9]: 3 != 5 at rho = -735 (rho index = 444), theta = 137.
ERROR: BRAM accum_buff[10]: 1 != 4 at rho = -735 (rho index = 444), theta = 138.
ERROR: BRAM accum_buff[2]: 2 != 0 at rho = -734 (rho index = 445), theta = 34.
ERROR: BRAM accum_buff[4]: 1 != 0 at rho = -734 (rho index = 445), theta = 36.
ERROR: BRAM accum_buff[5]: 3 != 0 at rho = -734 (rho index = 445), theta = 37.
ERROR: BRAM accum_buff[6]: 4 != 0 at rho = -734 (rho index = 445), theta = 38.
ERROR: BRAM accum_buff[7]: 6 != 0 at rho = -734 (rho index = 445), theta = 39.
ERROR: BRAM accum_buff[8]: 5 != 0 at rho = -734 (rho index = 445), theta = 40.
ERROR: BRAM accum_buff[9]: 1 != 0 at rho = -734 (rho index = 445), theta = 41.
ERROR: BRAM accum_buff[5]: 1 != 2 at rho = -734 (rho index = 445), theta = 133.
ERROR: BRAM accum_buff[7]: 1 != 3 at rho = -734 (rho index = 445), theta = 135.
ERROR: BRAM accum_buff[8]: 0 != 3 at rho = -734 (rho index = 445), theta = 136.
ERROR: BRAM accum_buff[9]: 0 != 2 at rho = -734 (rho index = 445), theta = 137.
ERROR: BRAM accum_buff[10]: 1 != 5 at rho = -734 (rho index = 445), theta = 138.
ERROR: BRAM accum_buff[11]: 2 != 5 at rho = -734 (rho index = 445), theta = 139.
ERROR: BRAM accum_buff[12]: 4 != 6 at rho = -734 (rho index = 445), theta = 140.
ERROR: BRAM accum_buff[2]: 1 != 0 at rho = -733 (rho index = 446), theta = 34.
ERROR: BRAM accum_buff[5]: 4 != 0 at rho = -733 (rho index = 446), theta = 37.
ERROR: BRAM accum_buff[6]: 4 != 0 at rho = -733 (rho index = 446), theta = 38.
ERROR: BRAM accum_buff[7]: 5 != 0 at rho = -733 (rho index = 446), theta = 39.
ERROR: BRAM accum_buff[8]: 3 != 0 at rho = -733 (rho index = 446), theta = 40.
ERROR: BRAM accum_buff[9]: 1 != 0 at rho = -733 (rho index = 446), theta = 41.
ERROR: BRAM accum_buff[6]: 0 != 1 at rho = -733 (rho index = 446), theta = 134.
ERROR: BRAM accum_buff[7]: 1 != 2 at rho = -733 (rho index = 446), theta = 135.
ERROR: BRAM accum_buff[8]: 2 != 3 at rho = -733 (rho index = 446), theta = 136.
ERROR: BRAM accum_buff[9]: 0 != 4 at rho = -733 (rho index = 446), theta = 137.
ERROR: BRAM accum_buff[10]: 3 != 4 at rho = -733 (rho index = 446), theta = 138.
ERROR: BRAM accum_buff[11]: 3 != 5 at rho = -733 (rho index = 446), theta = 139.
ERROR: BRAM accum_buff[12]: 2 != 3 at rho = -733 (rho index = 446), theta = 140.
ERROR: BRAM accum_buff[2]: 1 != 0 at rho = -732 (rho index = 447), theta = 34.
ERROR: BRAM accum_buff[5]: 3 != 0 at rho = -732 (rho index = 447), theta = 37.
ERROR: BRAM accum_buff[6]: 2 != 0 at rho = -732 (rho index = 447), theta = 38.
ERROR: BRAM accum_buff[7]: 4 != 0 at rho = -732 (rho index = 447), theta = 39.
ERROR: BRAM accum_buff[8]: 4 != 0 at rho = -732 (rho index = 447), theta = 40.
ERROR: BRAM accum_buff[9]: 2 != 0 at rho = -732 (rho index = 447), theta = 41.
ERROR: BRAM accum_buff[10]: 1 != 0 at rho = -732 (rho index = 447), theta = 42.
ERROR: BRAM accum_buff[6]: 1 != 3 at rho = -732 (rho index = 447), theta = 134.
ERROR: BRAM accum_buff[7]: 2 != 4 at rho = -732 (rho index = 447), theta = 135.
ERROR: BRAM accum_buff[8]: 1 != 4 at rho = -732 (rho index = 447), theta = 136.
ERROR: BRAM accum_buff[9]: 3 != 5 at rho = -732 (rho index = 447), theta = 137.
ERROR: BRAM accum_buff[10]: 2 != 5 at rho = -732 (rho index = 447), theta = 138.
ERROR: BRAM accum_buff[11]: 4 != 6 at rho = -732 (rho index = 447), theta = 139.
ERROR: BRAM accum_buff[5]: 2 != 0 at rho = -731 (rho index = 448), theta = 37.
ERROR: BRAM accum_buff[6]: 6 != 0 at rho = -731 (rho index = 448), theta = 38.
ERROR: BRAM accum_buff[7]: 8 != 0 at rho = -731 (rho index = 448), theta = 39.
ERROR: BRAM accum_buff[8]: 4 != 0 at rho = -731 (rho index = 448), theta = 40.
ERROR: BRAM accum_buff[9]: 1 != 0 at rho = -731 (rho index = 448), theta = 41.
ERROR: BRAM accum_buff[5]: 0 != 2 at rho = -731 (rho index = 448), theta = 133.
ERROR: BRAM accum_buff[6]: 0 != 1 at rho = -731 (rho index = 448), theta = 134.
ERROR: BRAM accum_buff[7]: 1 != 5 at rho = -731 (rho index = 448), theta = 135.
ERROR: BRAM accum_buff[8]: 1 != 4 at rho = -731 (rho index = 448), theta = 136.
ERROR: BRAM accum_buff[9]: 2 != 6 at rho = -731 (rho index = 448), theta = 137.
ERROR: BRAM accum_buff[10]: 1 != 3 at rho = -731 (rho index = 448), theta = 138.
ERROR: BRAM accum_buff[12]: 5 != 6 at rho = -731 (rho index = 448), theta = 140.
ERROR: BRAM accum_buff[5]: 2 != 0 at rho = -730 (rho index = 449), theta = 37.
ERROR: BRAM accum_buff[6]: 2 != 0 at rho = -730 (rho index = 449), theta = 38.
ERROR: BRAM accum_buff[7]: 6 != 0 at rho = -730 (rho index = 449), theta = 39.
ERROR: BRAM accum_buff[8]: 3 != 0 at rho = -730 (rho index = 449), theta = 40.
ERROR: BRAM accum_buff[9]: 2 != 0 at rho = -730 (rho index = 449), theta = 41.
ERROR: BRAM accum_buff[5]: 0 != 1 at rho = -730 (rho index = 449), theta = 133.
ERROR: BRAM accum_buff[6]: 0 != 1 at rho = -730 (rho index = 449), theta = 134.
ERROR: BRAM accum_buff[7]: 2 != 3 at rho = -730 (rho index = 449), theta = 135.
ERROR: BRAM accum_buff[8]: 0 != 4 at rho = -730 (rho index = 449), theta = 136.
ERROR: BRAM accum_buff[9]: 0 != 4 at rho = -730 (rho index = 449), theta = 137.
ERROR: BRAM accum_buff[10]: 2 != 3 at rho = -730 (rho index = 449), theta = 138.
ERROR: BRAM accum_buff[11]: 1 != 3 at rho = -730 (rho index = 449), theta = 139.
ERROR: BRAM accum_buff[12]: 3 != 4 at rho = -730 (rho index = 449), theta = 140.
ERROR: BRAM accum_buff[5]: 2 != 0 at rho = -729 (rho index = 450), theta = 37.
ERROR: BRAM accum_buff[6]: 3 != 0 at rho = -729 (rho index = 450), theta = 38.
ERROR: BRAM accum_buff[7]: 7 != 0 at rho = -729 (rho index = 450), theta = 39.
ERROR: BRAM accum_buff[8]: 5 != 0 at rho = -729 (rho index = 450), theta = 40.
ERROR: BRAM accum_buff[9]: 1 != 0 at rho = -729 (rho index = 450), theta = 41.
ERROR: BRAM accum_buff[10]: 2 != 0 at rho = -729 (rho index = 450), theta = 42.
ERROR: BRAM accum_buff[6]: 0 != 4 at rho = -729 (rho index = 450), theta = 134.
ERROR: BRAM accum_buff[7]: 0 != 4 at rho = -729 (rho index = 450), theta = 135.
ERROR: BRAM accum_buff[8]: 2 != 5 at rho = -729 (rho index = 450), theta = 136.
ERROR: BRAM accum_buff[9]: 1 != 3 at rho = -729 (rho index = 450), theta = 137.
ERROR: BRAM accum_buff[10]: 3 != 6 at rho = -729 (rho index = 450), theta = 138.
ERROR: BRAM accum_buff[11]: 4 != 7 at rho = -729 (rho index = 450), theta = 139.
ERROR: BRAM accum_buff[12]: 2 != 3 at rho = -729 (rho index = 450), theta = 140.
ERROR: BRAM accum_buff[5]: 1 != 0 at rho = -728 (rho index = 451), theta = 37.
ERROR: BRAM accum_buff[6]: 2 != 0 at rho = -728 (rho index = 451), theta = 38.
ERROR: BRAM accum_buff[7]: 5 != 0 at rho = -728 (rho index = 451), theta = 39.
ERROR: BRAM accum_buff[8]: 8 != 0 at rho = -728 (rho index = 451), theta = 40.
ERROR: BRAM accum_buff[9]: 1 != 0 at rho = -728 (rho index = 451), theta = 41.
ERROR: BRAM accum_buff[10]: 1 != 0 at rho = -728 (rho index = 451), theta = 42.
ERROR: BRAM accum_buff[6]: 2 != 4 at rho = -728 (rho index = 451), theta = 134.
ERROR: BRAM accum_buff[7]: 2 != 4 at rho = -728 (rho index = 451), theta = 135.
ERROR: BRAM accum_buff[8]: 1 != 4 at rho = -728 (rho index = 451), theta = 136.
ERROR: BRAM accum_buff[9]: 1 != 4 at rho = -728 (rho index = 451), theta = 137.
ERROR: BRAM accum_buff[10]: 3 != 4 at rho = -728 (rho index = 451), theta = 138.
ERROR: BRAM accum_buff[11]: 2 != 3 at rho = -728 (rho index = 451), theta = 139.
ERROR: BRAM accum_buff[5]: 1 != 0 at rho = -727 (rho index = 452), theta = 37.
ERROR: BRAM accum_buff[6]: 2 != 0 at rho = -727 (rho index = 452), theta = 38.
ERROR: BRAM accum_buff[7]: 7 != 0 at rho = -727 (rho index = 452), theta = 39.
ERROR: BRAM accum_buff[8]: 4 != 0 at rho = -727 (rho index = 452), theta = 40.
ERROR: BRAM accum_buff[9]: 2 != 0 at rho = -727 (rho index = 452), theta = 41.
ERROR: BRAM accum_buff[10]: 1 != 0 at rho = -727 (rho index = 452), theta = 42.
ERROR: BRAM accum_buff[6]: 0 != 4 at rho = -727 (rho index = 452), theta = 134.
ERROR: BRAM accum_buff[7]: 0 != 4 at rho = -727 (rho index = 452), theta = 135.
ERROR: BRAM accum_buff[8]: 1 != 4 at rho = -727 (rho index = 452), theta = 136.
ERROR: BRAM accum_buff[9]: 1 != 4 at rho = -727 (rho index = 452), theta = 137.
ERROR: BRAM accum_buff[10]: 1 != 3 at rho = -727 (rho index = 452), theta = 138.
